0.2.2.0;0.2.2.0.0;159000 / 159000;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.1;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.2;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.3;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.4;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.5;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.6;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.7;100 / 100;0
0.2.2.0.0.0.0.0.2;0.2.2.0.0.0.0.0.2.8;100 / 100;0
0.2.2.0.0.0.0.0.3;0.2.2.0.0.0.0.0.3.0;100 / 100;0
0.2.2.0.0.0.0.0.3;0.2.2.0.0.0.0.0.3.1;100 / 100;0
0.2.2.0.0.0.0.0.4;0.2.2.0.0.0.0.0.4.0;100 / 100;0
0.2.2.0.0.0.0.0.4;0.2.2.0.0.0.0.0.4.1;100 / 100;0
0.2.2.0.0.0.0.0.4;0.2.2.0.0.0.0.0.4.2;100 / 100;0
0.2.2.0.0.0.0.0.4;0.2.2.0.0.0.0.0.4.3;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.0;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.1;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.2;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.3;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.4;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.5;100 / 100;0
0.2.2.0.0.0.0.0.5;0.2.2.0.0.0.0.0.5.6;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.0;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.1;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.2;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.3;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.4;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.5;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.6;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.7;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.8;100 / 100;0
0.2.2.0.0.0.0.0.6;0.2.2.0.0.0.0.0.6.9;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.0;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.1;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.2;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.3;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.4;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.5;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.6;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.7;100 / 100;0
0.2.2.0.0.0.1.0.0;0.2.2.0.0.0.1.0.0.8;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.0;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.1;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.2;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.3;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.4;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.5;100 / 100;0
0.2.2.0.0.0.1.0.1;0.2.2.0.0.0.1.0.1.6;100 / 100;0
0.2.2.0.0.0.1.0.2;0.2.2.0.0.0.1.0.2.0;100 / 100;0
0.2.2.0.0.0.1.0.2;0.2.2.0.0.0.1.0.2.1;100 / 100;0
0.2.2.0.0.0.1.0.2;0.2.2.0.0.0.1.0.2.2;100 / 100;0
0.2.2.0.0.0.1.0.2;0.2.2.0.0.0.1.0.2.3;100 / 100;0
0.2.2.0.0.0.1.0.2;0.2.2.0.0.0.1.0.2.4;100 / 100;0
0.2.2.0.0.0.1.0.3;0.2.2.0.0.0.1.0.3.0;100 / 100;0
0.2.2.0.0.0.1.0.3;0.2.2.0.0.0.1.0.3.1;100 / 100;0
0.2.2.0.0.0.1.0.3;0.2.2.0.0.0.1.0.3.2;100 / 100;0
0.2.2.0.0.0.1.0.3;0.2.2.0.0.0.1.0.3.3;100 / 100;0
0.2.2.0.0.0.1.0.3;0.2.2.0.0.0.1.0.3.4;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.0;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.1;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.2;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.3;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.4;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.5;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.6;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.7;100 / 100;0
0.2.2.0.0.0.1.0.4;0.2.2.0.0.0.1.0.4.8;100 / 100;0
0.2.2.0.0.0.1.0.5;0.2.2.0.0.0.1.0.5.0;100 / 100;0
0.2.2.0.0.0.1.0.5;0.2.2.0.0.0.1.0.5.1;100 / 100;0
0.2.2.0.0.0.1.0.5;0.2.2.0.0.0.1.0.5.2;100 / 100;0
0.2.2.0.0.0.1.0.5;0.2.2.0.0.0.1.0.5.3;100 / 100;0
0.2.2.0.0.0.1.0.5;0.2.2.0.0.0.1.0.5.4;100 / 100;0
0.2.2.0.0.0.1.0.5;0.2.2.0.0.0.1.0.5.5;100 / 100;0
0.2.2.0.0.0.1.0.6;0.2.2.0.0.0.1.0.6.0;100 / 100;0
0.2.2.0.0.0.1.0.6;0.2.2.0.0.0.1.0.6.1;100 / 100;0
0.2.2.0.0.0.1.0.6;0.2.2.0.0.0.1.0.6.2;100 / 100;0
0.2.2.0.0.0.1.0.6;0.2.2.0.0.0.1.0.6.3;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.0;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.1;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.2;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.3;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.4;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.5;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.6;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.7;100 / 100;0
0.2.2.0.0.0.2.0.0;0.2.2.0.0.0.2.0.0.8;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.0;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.1;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.2;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.3;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.4;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.5;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.6;100 / 100;0
0.2.2.0.0.0.2.0.1;0.2.2.0.0.0.2.0.1.7;100 / 100;0
0.2.2.0.0.0.2.0.2;0.2.2.0.0.0.2.0.2.0;100 / 100;0
0.2.2.0.0.0.2.0.2;0.2.2.0.0.0.2.0.2.1;100 / 100;0
0.2.2.0.0.0.2.0.2;0.2.2.0.0.0.2.0.2.2;100 / 100;0
0.2.2.0.0.0.2.0.2;0.2.2.0.0.0.2.0.2.3;100 / 100;0
0.2.2.0.0.0.2.0.2;0.2.2.0.0.0.2.0.2.4;100 / 100;0
0.2.2.0.0.0.2.0.3;0.2.2.0.0.0.2.0.3.0;100 / 100;0
0.2.2.0.0.0.2.0.3;0.2.2.0.0.0.2.0.3.1;100 / 100;0
0.2.2.0.0.0.2.0.3;0.2.2.0.0.0.2.0.3.2;100 / 100;0
0.2.2.0.0.0.2.0.3;0.2.2.0.0.0.2.0.3.3;100 / 100;0
0.2.2.0.0.0.2.0.3;0.2.2.0.0.0.2.0.3.4;100 / 100;0
0.2.2.0.0.0.2.0.3;0.2.2.0.0.0.2.0.3.5;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.0;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.1;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.2;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.3;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.4;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.5;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.6;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.7;100 / 100;0
0.2.2.0.0.0.2.0.4;0.2.2.0.0.0.2.0.4.8;100 / 100;0
0.2.2.0.0.0.2.0.5;0.2.2.0.0.0.2.0.5.0;100 / 100;0
0.2.2.0.0.0.2.0.5;0.2.2.0.0.0.2.0.5.1;100 / 100;0
0.2.2.0.0.0.2.0.5;0.2.2.0.0.0.2.0.5.2;100 / 100;0
0.2.2.0.0.0.2.0.6;0.2.2.0.0.0.2.0.6.0;100 / 100;0
0.2.2.0.0.0.2.0.6;0.2.2.0.0.0.2.0.6.1;100 / 100;0
0.2.2.0.0.0.2.0.6;0.2.2.0.0.0.2.0.6.2;100 / 100;0
0.2.2.0.0.0.2.0.6;0.2.2.0.0.0.2.0.6.3;100 / 100;0
0.2.2.0.0.0.2.0.6;0.2.2.0.0.0.2.0.6.4;100 / 100;0
0.2.2.0.0.0.3.0.0;0.2.2.0.0.0.3.0.0.0;100 / 100;0
0.2.2.0.0.0.3.0.0;0.2.2.0.0.0.3.0.0.1;100 / 100;0
0.2.2.0.0.0.3.0.0;0.2.2.0.0.0.3.0.0.2;100 / 100;0
0.2.2.0.0.0.3.0.0;0.2.2.0.0.0.3.0.0.3;100 / 100;0
0.2.2.0.0.0.3.0.0;0.2.2.0.0.0.3.0.0.4;100 / 100;0
0.2.2.0.0.0.3.0.0;0.2.2.0.0.0.3.0.0.5;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.0;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.1;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.2;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.3;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.4;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.5;100 / 100;0
0.2.2.0.0.0.3.0.1;0.2.2.0.0.0.3.0.1.6;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.0;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.1;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.2;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.3;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.4;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.5;100 / 100;0
0.2.2.0.0.0.3.0.2;0.2.2.0.0.0.3.0.2.6;100 / 100;0
0.2.2.0.0.0.3.0.3;0.2.2.0.0.0.3.0.3.0;100 / 100;0
0.2.2.0.0.0.3.0.3;0.2.2.0.0.0.3.0.3.1;100 / 100;0
0.2.2.0.0.0.3.0.3;0.2.2.0.0.0.3.0.3.2;100 / 100;0
0.2.2.0.0.0.3.0.3;0.2.2.0.0.0.3.0.3.3;100 / 100;0
0.2.2.0.0.0.3.0.3;0.2.2.0.0.0.3.0.3.4;100 / 100;0
0.2.2.0.0.0.3.0.3;0.2.2.0.0.0.3.0.3.5;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.0;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.1;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.2;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.3;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.4;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.5;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.6;100 / 100;0
0.2.2.0.0.0.3.0.4;0.2.2.0.0.0.3.0.4.7;100 / 100;0
0.2.2.0.0.0.3.0.5;0.2.2.0.0.0.3.0.5.0;100 / 100;0
0.2.2.0.0.0.3.0.5;0.2.2.0.0.0.3.0.5.1;100 / 100;0
0.2.2.0.0.0.3.0.5;0.2.2.0.0.0.3.0.5.2;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.0;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.1;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.2;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.3;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.4;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.5;100 / 100;0
0.2.2.0.0.0.3.0.6;0.2.2.0.0.0.3.0.6.6;100 / 100;0
0.2.2.0.0.0.4.0.0;0.2.2.0.0.0.4.0.0.0;100 / 100;0
0.2.2.0.0.0.4.0.1;0.2.2.0.0.0.4.0.1.0;100 / 100;0
0.2.2.0.0.0.4.0.1;0.2.2.0.0.0.4.0.1.1;100 / 100;0
0.2.2.0.0.0.4.0.1;0.2.2.0.0.0.4.0.1.2;100 / 100;0
0.2.2.0.0.0.4.0.1;0.2.2.0.0.0.4.0.1.3;100 / 100;0
0.2.2.0.0.0.4.0.1;0.2.2.0.0.0.4.0.1.4;100 / 100;0
0.2.2.0.0.0.4.0.1;0.2.2.0.0.0.4.0.1.5;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.0;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.1;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.2;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.3;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.4;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.5;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.6;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.7;100 / 100;0
0.2.2.0.0.0.4.0.2;0.2.2.0.0.0.4.0.2.8;100 / 100;0
0.2.2.0.0.0.4.0.3;0.2.2.0.0.0.4.0.3.0;100 / 100;0
0.2.2.0.0.0.4.0.3;0.2.2.0.0.0.4.0.3.1;100 / 100;0
0.2.2.0.0.0.4.0.3;0.2.2.0.0.0.4.0.3.2;100 / 100;0
0.2.2.0.0.0.4.0.3;0.2.2.0.0.0.4.0.3.3;100 / 100;0
0.2.2.0.0.0.4.0.4;0.2.2.0.0.0.4.0.4.0;100 / 100;0
0.2.2.0.0.0.4.0.4;0.2.2.0.0.0.4.0.4.1;100 / 100;0
0.2.2.0.0.0.4.0.4;0.2.2.0.0.0.4.0.4.2;100 / 100;0
0.2.2.0.0.0.4.0.4;0.2.2.0.0.0.4.0.4.3;100 / 100;0
0.2.2.0.0.0.4.0.4;0.2.2.0.0.0.4.0.4.4;100 / 100;0
0.2.2.0.0.0.4.0.4;0.2.2.0.0.0.4.0.4.5;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.0;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.1;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.2;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.3;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.4;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.5;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.6;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.7;100 / 100;0
0.2.2.0.0.0.4.0.5;0.2.2.0.0.0.4.0.5.8;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.0;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.1;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.2;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.3;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.4;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.5;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.6;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.7;100 / 100;0
0.2.2.0.0.0.4.0.6;0.2.2.0.0.0.4.0.6.8;100 / 100;0
0.2.2.0.0.1.0.0.0;0.2.2.0.0.1.0.0.0.0;100 / 100;0
0.2.2.0.0.1.0.0.0;0.2.2.0.0.1.0.0.0.1;100 / 100;0
0.2.2.0.0.1.0.0.0;0.2.2.0.0.1.0.0.0.2;100 / 100;0
0.2.2.0.0.1.0.0.0;0.2.2.0.0.1.0.0.0.3;100 / 100;0
0.2.2.0.0.1.0.0.0;0.2.2.0.0.1.0.0.0.4;100 / 100;0
0.2.2.0.0.1.0.0.0;0.2.2.0.0.1.0.0.0.5;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.0;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.1;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.2;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.3;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.4;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.5;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.6;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.7;100 / 100;0
0.2.2.0.0.1.0.0.1;0.2.2.0.0.1.0.0.1.8;100 / 100;0
0.2.2.0.0.1.0.0.2;0.2.2.0.0.1.0.0.2.0;100 / 100;0
0.2.2.0.0.1.0.0.2;0.2.2.0.0.1.0.0.2.1;100 / 100;0
0.2.2.0.0.1.0.0.2;0.2.2.0.0.1.0.0.2.2;100 / 100;0
0.2.2.0.0.1.0.0.2;0.2.2.0.0.1.0.0.2.3;100 / 100;0
0.2.2.0.0.1.0.0.2;0.2.2.0.0.1.0.0.2.4;100 / 100;0
0.2.2.0.0.1.0.0.3;0.2.2.0.0.1.0.0.3.0;100 / 100;0
0.2.2.0.0.1.0.0.3;0.2.2.0.0.1.0.0.3.1;100 / 100;0
0.2.2.0.0.1.0.0.3;0.2.2.0.0.1.0.0.3.2;100 / 100;0
0.2.2.0.0.1.0.0.3;0.2.2.0.0.1.0.0.3.3;100 / 100;0
0.2.2.0.0.1.0.0.3;0.2.2.0.0.1.0.0.3.4;100 / 100;0
0.2.2.0.0.1.0.0.4;0.2.2.0.0.1.0.0.4.0;100 / 100;0
0.2.2.0.0.1.0.0.4;0.2.2.0.0.1.0.0.4.1;100 / 100;0
0.2.2.0.0.1.0.0.4;0.2.2.0.0.1.0.0.4.2;100 / 100;0
0.2.2.0.0.1.0.0.4;0.2.2.0.0.1.0.0.4.3;100 / 100;0
0.2.2.0.0.1.0.0.4;0.2.2.0.0.1.0.0.4.4;100 / 100;0
0.2.2.0.0.1.0.0.4;0.2.2.0.0.1.0.0.4.5;100 / 100;0
0.2.2.0.0.1.0.0.5;0.2.2.0.0.1.0.0.5.0;100 / 100;0
0.2.2.0.0.1.0.0.5;0.2.2.0.0.1.0.0.5.1;100 / 100;0
0.2.2.0.0.1.0.0.5;0.2.2.0.0.1.0.0.5.2;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.0;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.1;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.2;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.3;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.4;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.5;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.6;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.7;100 / 100;0
0.2.2.0.0.1.0.0.6;0.2.2.0.0.1.0.0.6.8;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.0;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.1;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.2;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.3;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.4;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.5;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.6;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.7;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.8;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.9;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.10;100 / 100;0
0.2.2.0.0.1.1.0.0;0.2.2.0.0.1.1.0.0.11;100 / 100;0
0.2.2.0.0.1.1.0.1;0.2.2.0.0.1.1.0.1.0;100 / 100;0
0.2.2.0.0.1.1.0.1;0.2.2.0.0.1.1.0.1.1;100 / 100;0
0.2.2.0.0.1.1.0.2;0.2.2.0.0.1.1.0.2.0;100 / 100;0
0.2.2.0.0.1.1.0.2;0.2.2.0.0.1.1.0.2.1;100 / 100;0
0.2.2.0.0.1.1.0.2;0.2.2.0.0.1.1.0.2.2;100 / 100;0
0.2.2.0.0.1.1.0.2;0.2.2.0.0.1.1.0.2.3;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.0;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.1;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.2;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.3;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.4;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.5;100 / 100;0
0.2.2.0.0.1.1.0.3;0.2.2.0.0.1.1.0.3.6;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.0;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.1;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.2;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.3;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.4;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.5;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.6;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.7;100 / 100;0
0.2.2.0.0.1.1.0.4;0.2.2.0.0.1.1.0.4.8;100 / 100;0
0.2.2.0.0.1.1.0.5;0.2.2.0.0.1.1.0.5.0;100 / 100;0
0.2.2.0.0.1.1.0.5;0.2.2.0.0.1.1.0.5.1;100 / 100;0
0.2.2.0.0.1.1.0.5;0.2.2.0.0.1.1.0.5.2;100 / 100;0
0.2.2.0.0.1.1.0.5;0.2.2.0.0.1.1.0.5.3;100 / 100;0
0.2.2.0.0.1.1.0.5;0.2.2.0.0.1.1.0.5.4;100 / 100;0
0.2.2.0.0.1.1.0.6;0.2.2.0.0.1.1.0.6.0;100 / 100;0
0.2.2.0.0.1.1.0.6;0.2.2.0.0.1.1.0.6.1;100 / 100;0
0.2.2.0.0.1.1.0.6;0.2.2.0.0.1.1.0.6.2;100 / 100;0
0.2.2.0.0.1.1.0.6;0.2.2.0.0.1.1.0.6.3;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.0;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.1;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.2;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.3;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.4;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.5;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.6;100 / 100;0
0.2.2.0.0.1.2.0.0;0.2.2.0.0.1.2.0.0.7;100 / 100;0
